conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1819630798129320435,2024-08-04T16:44:43.000Z,0,@_faktaindo Mantap suka banget sama kinerja polisi seperti ini. Lanjut bunuh semua begal di indonesia,1820138811512504669,,_faktaindo,in,,0,0,0,https://x.com/lifeofdef/status/1820138811512504669,881146179291041792,lifeofdef
1820118309750390993,2024-08-04T15:23:15.000Z,0,"nahh ini lah kinerja polisi yg baik, kinerjanya yg bagus &amp; cepat. terbukti #GerakCepatSatlantasPolrestaPekanbaru dlm menangani laka lantas 
https://t.co/3ZTtLQeiOO",1820118309750390993,,,in,,0,0,0,https://x.com/akupaf/status/1820118309750390993,2758924991,akupaf
1819894220364414983,2024-08-04T10:53:59.000Z,3,"@5teV3n_Pe9eL @ListyoSigitP Judul video : Polisi mengritik kinerja si anjing,",1820050545916477525,,P3gEl,in,,0,0,1,https://x.com/Pasna1675833/status/1820050545916477525,1639439313669865474,Pasna1675833
1819906285774749750,2024-08-04T01:20:45.000Z,0,"LAMA-LAMA RAKYAT GERAH JUGA DENGAN PRILAKU N KINERJA POLISI SEBAGAI INSTITUSI PENGHANCUR HUKUM DI NEGERI INI!!. 

@jokowi,APA RAKYAT HARUS YG 
BERTINDAK??!!. 

@jokowi
@prabowo
@mohmahfudmd

https://t.co/Eo87MgDcBt",1819906285774749750,,,in,,0,0,0,https://x.com/M17522147/status/1819906285774749750,891883949571457024,M17522147
1819656154487910403,2024-08-04T00:41:07.000Z,1,"@Aryprasetyo85 @03__nakula @2045Tv @__AnakKolong @Anak__Ogi @AndiWenas66 @AntoniusCDN @NgkongRoses @petanirumah @petani4545 @DPN_PETANI Kadang saya bingung koar2 nya @jokowi yg bilang kinerja Polri bagus tapi berita2 yg beredar banyak pungli lah, salah tangkap lah, males lapor polisi lah! Gimana nih @ListyoSigitP ?? Koq amburadul??",1819896313590534209,,Aryprasetyo85,in,,0,0,0,https://x.com/MeisonPardede/status/1819896313590534209,2537074291,MeisonPardede
1819870924012970147,2024-08-03T23:00:14.000Z,0,Dr kasus ini nnti bisa keliatan kinerja polisi gmn hehehe. Let's see,1819870924012970147,,,in,,0,0,0,https://x.com/gyyavv/status/1819870924012970147,1517739107698438145,gyyavv
1819866945854038325,2024-08-03T22:44:26.000Z,0,"Nih orang sakit jiwa sih
Masih dibawah pengaruh alkohol nyetir plus pakai sabu
Harus di pidana sih, udah legal masuk penjara juga umurnya
Kalau sampai lolos, polisi kinerja nya dipertanyakan",1819866945854038325,,,in,,0,0,0,https://x.com/nononanalele/status/1819866945854038325,1406438026369069062,nononanalele
1819749702851858780,2024-08-03T14:58:33.000Z,0,"kabut berduri 7,9/10

awalnya tampak menjanjikan. ngangkat isu perebutan lahan, perdagangan manusia, dan kinerja polisi di negeri ini.

sayang kasus pembunuhan berantainya gak digarap rapi. 
kompleks, tapi gak ninggalin hint yg jelas bikin penonton jadi bingung.",1819749702851858780,,,in,,0,0,0,https://x.com/sarilokui/status/1819749702851858780,365810940,sarilokui
1819549907843498439,2024-08-03T06:32:05.000Z,0,"@RadioElshinta Hadeh kasian juga pak pol jaman now, melakukan tindakan terukur karena tersangka memiliki senjata api, tembak mati tersangka diduga akan melawan, kenapa dikaitkan sama koruptor dll 🥲🥲aku juga gak suka kinerja sebgaian besar polisi tapi gak gini juga wahai netizen maha benar",1819622248912941477,,RadioElshinta,in,,0,0,0,https://x.com/AryantoV/status/1819622248912941477,789083965525139457,AryantoV
1819172230615781688,2024-08-02T11:52:36.000Z,1,"@zer0failed @ListyoSigitP @DivHumas_Polri makin hebat aja kinerja polisi kita, apa ini yg dibilang keberhasilan pak @ListyoSigitP  sebagai pimpinan polri?",1819340522529738798,,Lone_Lynx__,in,,0,0,0,https://x.com/SanovSH/status/1819340522529738798,234677137,SanovSH
